state,regional_division,population,article_title,revision_id,article_quality
Pennsylvania,Middle Atlantic,12972008,"Dorrance Township, Luzerne County, Pennsylvania",1166852634,GA
Pennsylvania,Middle Atlantic,12972008,"Stonycreek Township, Somerset County, Pennsylvania",1174850847,C
Pennsylvania,Middle Atlantic,12972008,"Woodward Township, Lycoming County, Pennsylvania",1159224349,GA
Pennsylvania,Middle Atlantic,12972008,"Lowhill Township, Lehigh County, Pennsylvania",1177807239,Stub
Pennsylvania,Middle Atlantic,12972008,"Spring Township, Perry County, Pennsylvania",1167676187,Start
Pennsylvania,Middle Atlantic,12972008,"Perry Township, Snyder County, Pennsylvania",1173877606,C
Pennsylvania,Middle Atlantic,12972008,"Oliver Township, Mifflin County, Pennsylvania",1175076132,C
Pennsylvania,Middle Atlantic,12972008,"West Nantmeal Township, Chester County, Pennsylvania",1175371289,Stub
Pennsylvania,Middle Atlantic,12972008,"Wilmerding, Pennsylvania",1170817149,GA
Pennsylvania,Middle Atlantic,12972008,"Fell Township, Lackawanna County, Pennsylvania",1174297868,C
Pennsylvania,Middle Atlantic,12972008,"Napier Township, Bedford County, Pennsylvania",1175955912,Stub
Pennsylvania,Middle Atlantic,12972008,"New Eagle, Pennsylvania",1157849611,C
Pennsylvania,Middle Atlantic,12972008,"Conway, Pennsylvania",1176752758,GA
Pennsylvania,Middle Atlantic,12972008,"Shippen Township, Cameron County, Pennsylvania",1121694626,C
Pennsylvania,Middle Atlantic,12972008,"Pine Grove, Schuylkill County, Pennsylvania",1157451764,GA
Pennsylvania,Middle Atlantic,12972008,"Valley Township, Montour County, Pennsylvania",1173165002,C
Pennsylvania,Middle Atlantic,12972008,"Jermyn, Pennsylvania",1177568790,GA
Pennsylvania,Middle Atlantic,12972008,"New Stanton, Pennsylvania",1157444608,GA
Pennsylvania,Middle Atlantic,12972008,"Lurgan Township, Pennsylvania",1173864075,C
Pennsylvania,Middle Atlantic,12972008,"Spring Grove, Pennsylvania",1158104629,GA
Pennsylvania,Middle Atlantic,12972008,"Dublin, Pennsylvania",1172131431,GA
Pennsylvania,Middle Atlantic,12972008,"Porter Township, Schuylkill County, Pennsylvania",1157453720,C
Pennsylvania,Middle Atlantic,12972008,"Braddock, Pennsylvania",1176830817,C
Pennsylvania,Middle Atlantic,12972008,"Eldred Township, Lycoming County, Pennsylvania",1168330346,GA
Pennsylvania,Middle Atlantic,12972008,"Meyersdale, Pennsylvania",1171469670,GA
Pennsylvania,Middle Atlantic,12972008,"Hughesville, Pennsylvania",1157361862,GA
Pennsylvania,Middle Atlantic,12972008,"Canton Township, Bradford County, Pennsylvania",1176778158,Start
Pennsylvania,Middle Atlantic,12972008,"South Woodbury Township, Bedford County, Pennsylvania",1175378770,Stub
Pennsylvania,Middle Atlantic,12972008,"McDonald, Pennsylvania",1157440488,GA
Pennsylvania,Middle Atlantic,12972008,"Port Allegany, Pennsylvania",1167302112,C
Pennsylvania,Middle Atlantic,12972008,"East McKeesport, Pennsylvania",1168463523,C
Pennsylvania,Middle Atlantic,12972008,"Eden Township, Lancaster County, Pennsylvania",1166992145,C
Pennsylvania,Middle Atlantic,12972008,"Middlecreek Township, Snyder County, Pennsylvania",1157440928,C
Pennsylvania,Middle Atlantic,12972008,"Southwest Greensburg, Pennsylvania",1158104333,GA
Pennsylvania,Middle Atlantic,12972008,"Liberty Township, Centre County, Pennsylvania",1157438511,C
Pennsylvania,Middle Atlantic,12972008,"Rankin, Pennsylvania",1175257622,C
Pennsylvania,Middle Atlantic,12972008,"Leechburg, Pennsylvania",1177350394,C
Pennsylvania,Middle Atlantic,12972008,"Milford Township, Juniata County, Pennsylvania",1173513548,C
Pennsylvania,Middle Atlantic,12972008,"Tyrone Township, Perry County, Pennsylvania",1167739301,C
Pennsylvania,Middle Atlantic,12972008,"Cleona, Pennsylvania",1157354929,C
Pennsylvania,Middle Atlantic,12972008,"North Centre Township, Columbia County, Pennsylvania",1175954551,Stub
Pennsylvania,Middle Atlantic,12972008,"Greenfield Township, Lackawanna County, Pennsylvania",1174273659,C
Pennsylvania,Middle Atlantic,12972008,"South Greensburg, Pennsylvania",1158103823,C
Pennsylvania,Middle Atlantic,12972008,"Sheffield Township, Warren County, Pennsylvania",1175380100,Stub
Pennsylvania,Middle Atlantic,12972008,"Bald Eagle Township, Pennsylvania",1172051125,C
Pennsylvania,Middle Atlantic,12972008,"Buffalo Township, Washington County, Pennsylvania",1166636568,C
Pennsylvania,Middle Atlantic,12972008,"Fairview Township, Butler County, Pennsylvania",1177458623,Start
Pennsylvania,Middle Atlantic,12972008,"Berlin, Pennsylvania",1157350518,GA
Pennsylvania,Middle Atlantic,12972008,"Robesonia, Pennsylvania",1173398071,C
Pennsylvania,Middle Atlantic,12972008,"Topton, Pennsylvania",1173397916,C
Pennsylvania,Middle Atlantic,12972008,"Walnutport, Pennsylvania",1171091114,C
Pennsylvania,Middle Atlantic,12972008,"Lake Township, Luzerne County, Pennsylvania",1167293988,GA
Pennsylvania,Middle Atlantic,12972008,"Brockway, Pennsylvania",1157351528,GA
Pennsylvania,Middle Atlantic,12972008,"Barr Township, Cambria County, Pennsylvania",1172051191,Stub
Pennsylvania,Middle Atlantic,12972008,"Henry Clay Township, Fayette County, Pennsylvania",1157361234,C
Pennsylvania,Middle Atlantic,12972008,"Black Creek Township, Luzerne County, Pennsylvania",1172125470,Stub
Pennsylvania,Middle Atlantic,12972008,"Burnham, Pennsylvania",1175074620,C
Pennsylvania,Middle Atlantic,12972008,"Union Township, Luzerne County, Pennsylvania",1162528578,C
Pennsylvania,Middle Atlantic,12972008,"Upper Tyrone Township, Fayette County, Pennsylvania",1175374030,Stub
Pennsylvania,Middle Atlantic,12972008,"Jay Township, Elk County, Pennsylvania",1173807765,C
Pennsylvania,Middle Atlantic,12972008,"Limestone Township, Lycoming County, Pennsylvania",1157438603,GA
Pennsylvania,Middle Atlantic,12972008,"Bell Township, Jefferson County, Pennsylvania",1173809380,C
Pennsylvania,Middle Atlantic,12972008,"Mount Holly Springs, Pennsylvania",1167392327,C
Pennsylvania,Middle Atlantic,12972008,"South Shenango Township, Crawford County, Pennsylvania",1175379038,Stub
Pennsylvania,Middle Atlantic,12972008,"Moscow, Pennsylvania",1173705958,GA
Pennsylvania,Middle Atlantic,12972008,"Clinton Township, Wayne County, Pennsylvania",1157354973,GA
Pennsylvania,Middle Atlantic,12972008,"Upper Frankford Township, Cumberland County, Pennsylvania",1175375135,Stub
Pennsylvania,Middle Atlantic,12972008,"Glen Rock, Pennsylvania",1179429493,GA
Pennsylvania,Middle Atlantic,12972008,"Emporium, Pennsylvania",1172882651,C
Pennsylvania,Middle Atlantic,12972008,"New Milford Township, Susquehanna County, Pennsylvania",1175955456,Stub
Pennsylvania,Middle Atlantic,12972008,"Columbus Township, Warren County, Pennsylvania",1172105822,Start
Pennsylvania,Middle Atlantic,12972008,"Summit Township, Crawford County, Pennsylvania",1172101657,GA
Pennsylvania,Middle Atlantic,12972008,"Pine Township, Indiana County, Pennsylvania",1174557558,C
Pennsylvania,Middle Atlantic,12972008,"Jefferson Township, Fayette County, Pennsylvania",1175230875,GA
Pennsylvania,Middle Atlantic,12972008,"Ridgebury Township, Bradford County, Pennsylvania",1175381398,Stub
Pennsylvania,Middle Atlantic,12972008,"Dover, Pennsylvania",1170367596,C
Pennsylvania,Middle Atlantic,12972008,"Quemahoning Township, Somerset County, Pennsylvania",1175382483,Stub
Pennsylvania,Middle Atlantic,12972008,"Hopewell Township, Bedford County, Pennsylvania",1178632655,C
Pennsylvania,Middle Atlantic,12972008,"Canton, Pennsylvania",1153589424,C
Pennsylvania,Middle Atlantic,12972008,"Jefferson Township, Berks County, Pennsylvania",1178768111,C
Pennsylvania,Middle Atlantic,12972008,"Miles Township, Centre County, Pennsylvania",1175956750,Stub
Pennsylvania,Middle Atlantic,12972008,"Penn Township, Berks County, Pennsylvania",1174294312,C
Pennsylvania,Middle Atlantic,12972008,"Brady Township, Clearfield County, Pennsylvania",1175874133,C
Pennsylvania,Middle Atlantic,12972008,"Baldwin Township, Allegheny County, Pennsylvania",1171747803,GA
Pennsylvania,Middle Atlantic,12972008,"Blacklick Township, Cambria County, Pennsylvania",1173676681,C
Pennsylvania,Middle Atlantic,12972008,"Conemaugh Township, Cambria County, Pennsylvania",1157355384,C
Pennsylvania,Middle Atlantic,12972008,"Springfield Township, Mercer County, Pennsylvania",1160605334,GA
Pennsylvania,Middle Atlantic,12972008,"Susquehanna Township, Cambria County, Pennsylvania",1167679991,C
Pennsylvania,Middle Atlantic,12972008,"Mercer, Pennsylvania",1169337971,GA
Pennsylvania,Middle Atlantic,12972008,"West Cornwall Township, Lebanon County, Pennsylvania",1175372444,Stub
Pennsylvania,Middle Atlantic,12972008,"Porter Township, Huntingdon County, Pennsylvania",1167498865,C
Pennsylvania,Middle Atlantic,12972008,"Darlington Township, Beaver County, Pennsylvania",1174874054,C
Pennsylvania,Middle Atlantic,12972008,"Falls Township, Wyoming County, Pennsylvania",1174318672,C
Pennsylvania,Middle Atlantic,12972008,"Fairchance, Pennsylvania",1158806090,GA
Pennsylvania,Middle Atlantic,12972008,"Big Beaver, Pennsylvania",1179453817,C
Pennsylvania,Middle Atlantic,12972008,"South Connellsville, Pennsylvania",1159119717,C
Pennsylvania,Middle Atlantic,12972008,"Greenfield Township, Erie County, Pennsylvania",1167128167,GA
Pennsylvania,Middle Atlantic,12972008,"Roaring Brook Township, Lackawanna County, Pennsylvania",1175381291,Stub
Pennsylvania,Middle Atlantic,12972008,"Jackson Township, Dauphin County, Pennsylvania",1167178619,GA
Pennsylvania,Middle Atlantic,12972008,"Walker Township, Huntingdon County, Pennsylvania",1178880959,B
Pennsylvania,Middle Atlantic,12972008,"Martinsburg, Pennsylvania",1157440286,GA
Pennsylvania,Middle Atlantic,12972008,"North Belle Vernon, Pennsylvania",1157445510,C
Pennsylvania,Middle Atlantic,12972008,"Kidder Township, Carbon County, Pennsylvania",1173517818,C
Pennsylvania,Middle Atlantic,12972008,"Cass Township, Schuylkill County, Pennsylvania",1173540546,C
Pennsylvania,Middle Atlantic,12972008,"West Homestead, Pennsylvania",1170742193,C
Pennsylvania,Middle Atlantic,12972008,"Greenwood Township, Columbia County, Pennsylvania",1167128508,C
Pennsylvania,Middle Atlantic,12972008,"Riverside, Pennsylvania",1169323941,C
Pennsylvania,Middle Atlantic,12972008,"Jonestown, Lebanon County, Pennsylvania",1157437315,GA
Pennsylvania,Middle Atlantic,12972008,"Perry Township, Lawrence County, Pennsylvania",1159983460,C
Pennsylvania,Middle Atlantic,12972008,"Robinson Township, Washington County, Pennsylvania",1167507282,C
Pennsylvania,Middle Atlantic,12972008,"Ayr Township, Pennsylvania",1173293677,C
Pennsylvania,Middle Atlantic,12972008,"Oliver Township, Perry County, Pennsylvania",1167426013,C
Pennsylvania,Middle Atlantic,12972008,"Lewis Township, Northumberland County, Pennsylvania",1167316479,C
Pennsylvania,Middle Atlantic,12972008,"South Centre Township, Columbia County, Pennsylvania",1175379427,Stub
Pennsylvania,Middle Atlantic,12972008,"Great Bend Township, Susquehanna County, Pennsylvania",1167127516,B
Pennsylvania,Middle Atlantic,12972008,"Jackson Township, Tioga County, Pennsylvania",1167178917,C
Pennsylvania,Middle Atlantic,12972008,"Leesport, Pennsylvania",1173397803,C
Pennsylvania,Middle Atlantic,12972008,"Farmington Township, Clarion County, Pennsylvania",1173813546,C
Pennsylvania,Middle Atlantic,12972008,"Auburn Township, Pennsylvania",1172050264,Start
Pennsylvania,Middle Atlantic,12972008,"Upper Tulpehocken Township, Berks County, Pennsylvania",1175374188,Stub
Pennsylvania,Middle Atlantic,12972008,"Aleppo Township, Allegheny County, Pennsylvania",1169748425,GA
Pennsylvania,Middle Atlantic,12972008,"Tyrone Township, Blair County, Pennsylvania",1167739274,C
Pennsylvania,Middle Atlantic,12972008,"North York, Pennsylvania",1157446321,Start
Pennsylvania,Middle Atlantic,12972008,"Lenox Township, Susquehanna County, Pennsylvania",1174221765,GA
Pennsylvania,Middle Atlantic,12972008,"Benton Township, Lackawanna County, Pennsylvania",1174295605,C
Pennsylvania,Middle Atlantic,12972008,"Conyngham, Pennsylvania",1176646419,GA
Pennsylvania,Middle Atlantic,12972008,"Washington Township, Jefferson County, Pennsylvania",1173811730,GA
Pennsylvania,Middle Atlantic,12972008,"Menno Township, Mifflin County, Pennsylvania",1175957233,Stub
Pennsylvania,Middle Atlantic,12972008,"Bloomfield Township, Crawford County, Pennsylvania",1166612187,GA
Pennsylvania,Middle Atlantic,12972008,"Rayburn Township, Armstrong County, Pennsylvania",1175382237,Stub
Pennsylvania,Middle Atlantic,12972008,"Braddock Hills, Pennsylvania",1168785991,GA
Pennsylvania,Middle Atlantic,12972008,"Washington Township, Clarion County, Pennsylvania",1167092341,C
Pennsylvania,Middle Atlantic,12972008,"Cherry Ridge Township, Wayne County, Pennsylvania",1166694999,GA
Pennsylvania,Middle Atlantic,12972008,"Donegal Township, Butler County, Pennsylvania",1177359857,Start
Pennsylvania,Middle Atlantic,12972008,"Forest City, Pennsylvania",1165731303,C
Pennsylvania,Middle Atlantic,12972008,"Tullytown, Pennsylvania",1172131770,GA
Pennsylvania,Middle Atlantic,12972008,"Metal Township, Pennsylvania",1173901945,C
Pennsylvania,Middle Atlantic,12972008,"Jefferson Township, Mercer County, Pennsylvania",1160603630,C
Pennsylvania,Middle Atlantic,12972008,"Port Carbon, Pennsylvania",1162583100,C
Pennsylvania,Middle Atlantic,12972008,"Zerbe Township, Northumberland County, Pennsylvania",1175368522,Stub
Pennsylvania,Middle Atlantic,12972008,"Brokenstraw Township, Warren County, Pennsylvania",1160901570,GA
Pennsylvania,Middle Atlantic,12972008,"East Providence Township, Bedford County, Pennsylvania",1177815854,C
Pennsylvania,Middle Atlantic,12972008,"Limestone Township, Clarion County, Pennsylvania",1173814301,C
Pennsylvania,Middle Atlantic,12972008,"Oil Creek Township, Crawford County, Pennsylvania",1172279534,C
Pennsylvania,Middle Atlantic,12972008,"Brush Valley Township, Indiana County, Pennsylvania",1172549257,C
Pennsylvania,Middle Atlantic,12972008,"Trainer, Pennsylvania",1167968173,C
Pennsylvania,Middle Atlantic,12972008,"Londonderry Township, Bedford County, Pennsylvania",1157438930,C
Pennsylvania,Middle Atlantic,12972008,"West Franklin Township, Armstrong County, Pennsylvania",1175372145,Stub
Pennsylvania,Middle Atlantic,12972008,"Upper Fairfield Township, Lycoming County, Pennsylvania",1175375127,Stub
Pennsylvania,Middle Atlantic,12972008,"Jacobus, Pennsylvania",1157436379,GA
Pennsylvania,Middle Atlantic,12972008,"Elkland, Pennsylvania",1157357673,C
Pennsylvania,Middle Atlantic,12972008,"East Nantmeal Township, Chester County, Pennsylvania",1177815804,C
Pennsylvania,Middle Atlantic,12972008,"Lehigh Township, Wayne County, Pennsylvania",1167296717,C
Pennsylvania,Middle Atlantic,12972008,"Branch Township, Schuylkill County, Pennsylvania",1176777392,C
Pennsylvania,Middle Atlantic,12972008,"Rome Township, Crawford County, Pennsylvania",1172100809,B
Pennsylvania,Middle Atlantic,12972008,"Industry, Pennsylvania",1176471122,C
Pennsylvania,Middle Atlantic,12972008,"East Pittsburgh, Pennsylvania",1168516614,C
Pennsylvania,Middle Atlantic,12972008,"Hartley Township, Union County, Pennsylvania",1167134013,C
Pennsylvania,Middle Atlantic,12972008,"South Mahoning Township, Indiana County, Pennsylvania",1175379183,Stub
Pennsylvania,Middle Atlantic,12972008,"Evans City, Pennsylvania",1177383140,C
Pennsylvania,Middle Atlantic,12972008,"Plymouth Township, Luzerne County, Pennsylvania",1171932120,GA
Pennsylvania,Middle Atlantic,12972008,"Bellwood, Pennsylvania",1176776523,C
Pennsylvania,Middle Atlantic,12972008,"Turbot Township, Northumberland County, Pennsylvania",1175377494,Stub
Pennsylvania,Middle Atlantic,12972008,"St. Lawrence, Pennsylvania",1174790147,C
Pennsylvania,Middle Atlantic,12972008,"Elk Creek Township, Erie County, Pennsylvania",1166993467,C
Pennsylvania,Middle Atlantic,12972008,"Sparta Township, Crawford County, Pennsylvania",1175378023,Stub
Pennsylvania,Middle Atlantic,12972008,"Tunkhannock, Pennsylvania",1156793234,C
Pennsylvania,Middle Atlantic,12972008,"Warriors Mark Township, Huntingdon County, Pennsylvania",1175373652,Stub
Pennsylvania,Middle Atlantic,12972008,"Bonneauville, Pennsylvania",1170165633,C
Pennsylvania,Middle Atlantic,12972008,"Mayfield, Pennsylvania",1157440337,C
Pennsylvania,Middle Atlantic,12972008,"Henderson Township, Jefferson County, Pennsylvania",1173810075,C
Pennsylvania,Middle Atlantic,12972008,"Everett, Pennsylvania",1166184050,GA
Pennsylvania,Middle Atlantic,12972008,"Freeport, Pennsylvania",1175242201,C
Pennsylvania,Middle Atlantic,12972008,"Nicholson Township, Fayette County, Pennsylvania",1157445169,C
Pennsylvania,Middle Atlantic,12972008,"Adamstown, Pennsylvania",1161588306,C
Pennsylvania,Middle Atlantic,12972008,"Washington Township, Indiana County, Pennsylvania",1167836680,B
Pennsylvania,Middle Atlantic,12972008,"Dravosburg, Pennsylvania",1168452144,C
Pennsylvania,Middle Atlantic,12972008,"New Oxford, Pennsylvania",1170164660,C
Pennsylvania,Middle Atlantic,12972008,"East Brunswick Township, Schuylkill County, Pennsylvania",1177815630,C
Pennsylvania,Middle Atlantic,12972008,"Ben Avon, Pennsylvania",1168300411,GA
Pennsylvania,Middle Atlantic,12972008,"Lower Mifflin Township, Cumberland County, Pennsylvania",1177807779,Stub
Pennsylvania,Middle Atlantic,12972008,"Lykens, Pennsylvania",1171925308,C
Pennsylvania,Middle Atlantic,12972008,"Beccaria Township, Clearfield County, Pennsylvania",1178162282,C
Pennsylvania,Middle Atlantic,12972008,"Perryopolis, Pennsylvania",1157451072,C
Pennsylvania,Middle Atlantic,12972008,"Snake Spring Township, Bedford County, Pennsylvania",1175379837,Stub
Pennsylvania,Middle Atlantic,12972008,"Beaver Township, Clarion County, Pennsylvania",1173812746,C
Pennsylvania,Middle Atlantic,12972008,"Franklin Township, Luzerne County, Pennsylvania",1167017516,C
Pennsylvania,Middle Atlantic,12972008,"Boggs Township, Clearfield County, Pennsylvania",1175873852,C
Pennsylvania,Middle Atlantic,12972008,"Randolph Township, Crawford County, Pennsylvania",1175382330,Stub
Pennsylvania,Middle Atlantic,12972008,"Young Township, Indiana County, Pennsylvania",1167347953,C
Pennsylvania,Middle Atlantic,12972008,"Waverly Township, Lackawanna County, Pennsylvania",1175373577,Stub
Pennsylvania,Middle Atlantic,12972008,"Marion Township, Berks County, Pennsylvania",1174292150,C
Pennsylvania,Middle Atlantic,12972008,"South Canaan Township, Wayne County, Pennsylvania",1175379552,Stub
Pennsylvania,Middle Atlantic,12972008,"Snow Shoe Township, Centre County, Pennsylvania",1175378884,Stub
Pennsylvania,Middle Atlantic,12972008,"Lawrence Township, Tioga County, Pennsylvania",1167295693,C
Pennsylvania,Middle Atlantic,12972008,"Cheswick, Pennsylvania",1177037389,GA
Pennsylvania,Middle Atlantic,12972008,"Honey Brook, Pennsylvania",1178632646,C
Pennsylvania,Middle Atlantic,12972008,"Upper Bern Township, Berks County, Pennsylvania",1175374867,Stub
Pennsylvania,Middle Atlantic,12972008,"Limestone Township, Union County, Pennsylvania",1167317606,C
Pennsylvania,Middle Atlantic,12972008,"Tremont, Pennsylvania",1158115117,GA
Pennsylvania,Middle Atlantic,12972008,"Patton, Pennsylvania",1143227094,GA
Pennsylvania,Middle Atlantic,12972008,"Pike Township, Berks County, Pennsylvania",1174294602,C
Pennsylvania,Middle Atlantic,12972008,"Heidelberg Township, Berks County, Pennsylvania",1174290460,C
Pennsylvania,Middle Atlantic,12972008,"Young Township, Jefferson County, Pennsylvania",1173811966,GA
Pennsylvania,Middle Atlantic,12972008,"Mont Alto, Pennsylvania",1157441520,C
Pennsylvania,Middle Atlantic,12972008,"Albany Township, Berks County, Pennsylvania",1176485966,C
Pennsylvania,Middle Atlantic,12972008,"Lower Frankford Township, Cumberland County, Pennsylvania",1177808452,Stub
Pennsylvania,Middle Atlantic,12972008,"Wysox Township, Bradford County, Pennsylvania",1175368836,Stub
Pennsylvania,Middle Atlantic,12972008,"Ontelaunee Township, Berks County, Pennsylvania",1175384304,Stub
Pennsylvania,Middle Atlantic,12972008,"West St. Clair Township, Pennsylvania",1173349617,C
Pennsylvania,Middle Atlantic,12972008,"Cherry Township, Sullivan County, Pennsylvania",1166695008,C
Pennsylvania,Middle Atlantic,12972008,"Greene Township, Clinton County, Pennsylvania",1167128092,Start
Pennsylvania,Middle Atlantic,12972008,"Lower Mahanoy Township, Northumberland County, Pennsylvania",1177808026,Stub
Pennsylvania,Middle Atlantic,12972008,"Licking Creek Township, Fulton County, Pennsylvania",1167317275,C
Pennsylvania,Middle Atlantic,12972008,"LeBoeuf Township, Erie County, Pennsylvania",1160898375,Start
Pennsylvania,Middle Atlantic,12972008,"Sugar Grove Township, Warren County, Pennsylvania",1173805204,C
Pennsylvania,Middle Atlantic,12972008,"Youngsville, Pennsylvania",1164266721,Start
Pennsylvania,Middle Atlantic,12972008,"Silver Lake Township, Susquehanna County, Pennsylvania",1175379954,Stub
Pennsylvania,Middle Atlantic,12972008,"Elk Township, Chester County, Pennsylvania",1166993581,C
Pennsylvania,Middle Atlantic,12972008,"Woodbury Township, Blair County, Pennsylvania",1167843692,C
Pennsylvania,Middle Atlantic,12972008,"Homer City, Pennsylvania",1170040468,C
Pennsylvania,Middle Atlantic,12972008,"Mars, Pennsylvania",1177686241,GA
Pennsylvania,Middle Atlantic,12972008,"Paint Township, Clarion County, Pennsylvania",1173892047,C
Pennsylvania,Middle Atlantic,12972008,"Edgeworth, Pennsylvania",1168536419,GA
Pennsylvania,Middle Atlantic,12972008,"Shamokin Dam, Pennsylvania",1175005039,GA
Pennsylvania,Middle Atlantic,12972008,"Troy Township, Bradford County, Pennsylvania",1177814867,Start
Pennsylvania,Middle Atlantic,12972008,"Wayne Township, Clinton County, Pennsylvania",1167838455,C
Pennsylvania,Middle Atlantic,12972008,"Cresson, Pennsylvania",1163872558,GA
Pennsylvania,Middle Atlantic,12972008,"East Lackawannock Township, Mercer County, Pennsylvania",1159987714,Start
Pennsylvania,Middle Atlantic,12972008,"Broad Top Township, Bedford County, Pennsylvania",1176485052,C
Pennsylvania,Middle Atlantic,12972008,"Washington Township, Snyder County, Pennsylvania",1167836874,C
Pennsylvania,Middle Atlantic,12972008,"Wayne Township, Erie County, Pennsylvania",1167838482,C
Pennsylvania,Middle Atlantic,12972008,"Overfield Township, Wyoming County, Pennsylvania",1175384028,Stub
Pennsylvania,Middle Atlantic,12972008,"Union Township, Erie County, Pennsylvania",1167740102,Start
Pennsylvania,Middle Atlantic,12972008,"Washington Township, Lycoming County, Pennsylvania",1169044345,GA
Pennsylvania,Middle Atlantic,12972008,"Gallitzin, Pennsylvania",1169055903,GA
Pennsylvania,Middle Atlantic,12972008,"Monroe Township, Wyoming County, Pennsylvania",1174319047,C
Pennsylvania,Middle Atlantic,12972008,"Cressona, Pennsylvania",1166820025,C
Pennsylvania,Middle Atlantic,12972008,"Wetmore Township, McKean County, Pennsylvania",1175370463,Stub
Pennsylvania,Middle Atlantic,12972008,"Lykens Township, Dauphin County, Pennsylvania",1177807033,Stub
Pennsylvania,Middle Atlantic,12972008,"Smethport, Pennsylvania",1161177892,C
Pennsylvania,Middle Atlantic,12972008,"East Carroll Township, Cambria County, Pennsylvania",1157356956,Start
Pennsylvania,Middle Atlantic,12972008,"Springdale Township, Allegheny County, Pennsylvania",1175378647,Stub
Pennsylvania,Middle Atlantic,12972008,"Leet Township, Allegheny County, Pennsylvania",1169748204,C
Pennsylvania,Middle Atlantic,12972008,"Franklin Township, Erie County, Pennsylvania",1169068323,GA
Pennsylvania,Middle Atlantic,12972008,"North Bethlehem Township, Washington County, Pennsylvania",1175954715,Stub
Pennsylvania,Middle Atlantic,12972008,"Apollo, Pennsylvania",1170818831,C
Pennsylvania,Middle Atlantic,12972008,"Mill Hall, Pennsylvania",1157441297,GA
Pennsylvania,Middle Atlantic,12972008,"Langhorne, Pennsylvania",1172131285,GA
Pennsylvania,Middle Atlantic,12972008,"Spring Township, Snyder County, Pennsylvania",1173878911,C
Pennsylvania,Middle Atlantic,12972008,"Porter Township, Lycoming County, Pennsylvania",1157453705,GA
Pennsylvania,Middle Atlantic,12972008,"East Union Township, Schuylkill County, Pennsylvania",1171907923,Start
Pennsylvania,Middle Atlantic,12972008,"Susquehanna Depot, Pennsylvania",1138119405,GA
Pennsylvania,Middle Atlantic,12972008,"Mount Pleasant Township, Columbia County, Pennsylvania",1167392563,C
Pennsylvania,Middle Atlantic,12972008,"Springville Township, Susquehanna County, Pennsylvania",1174222476,C
Pennsylvania,Middle Atlantic,12972008,"Jones Township, Elk County, Pennsylvania",1176153442,C
Pennsylvania,Middle Atlantic,12972008,"Madison Township, Columbia County, Pennsylvania",1167333100,C
Pennsylvania,Middle Atlantic,12972008,"Kimmel Township, Bedford County, Pennsylvania",1172249116,C
Pennsylvania,Middle Atlantic,12972008,"Ferndale, Pennsylvania",1157358672,GA
Pennsylvania,Middle Atlantic,12972008,"Liberty Township, McKean County, Pennsylvania",1138451568,C
Pennsylvania,Middle Atlantic,12972008,"Union Township, Union County, Pennsylvania",1171931177,C
Pennsylvania,Middle Atlantic,12972008,"Liberty Township, Montour County, Pennsylvania",1167317037,C
Pennsylvania,Middle Atlantic,12972008,"East Fallowfield Township, Crawford County, Pennsylvania",1172098533,GA
Pennsylvania,Middle Atlantic,12972008,"Reade Township, Cambria County, Pennsylvania",1175382074,Stub
Pennsylvania,Middle Atlantic,12972008,"Clearfield Township, Cambria County, Pennsylvania",1157354856,C
Pennsylvania,Middle Atlantic,12972008,"Eldred Township, McKean County, Pennsylvania",1169082171,C
Pennsylvania,Middle Atlantic,12972008,"Cumberland Valley Township, Bedford County, Pennsylvania",1173522648,C
Pennsylvania,Middle Atlantic,12972008,"Hanover Township, Lehigh County, Pennsylvania",1178630404,C
Pennsylvania,Middle Atlantic,12972008,"Montgomery, Pennsylvania",1134767578,C
Pennsylvania,Middle Atlantic,12972008,"Montrose, Pennsylvania",1152769814,C
Pennsylvania,Middle Atlantic,12972008,"Haines Township, Centre County, Pennsylvania",1167129978,C
Pennsylvania,Middle Atlantic,12972008,"West Pike Run Township, Washington County, Pennsylvania",1175371891,Stub
Pennsylvania,Middle Atlantic,12972008,"Delaware Township, Juniata County, Pennsylvania",1173876215,C
Pennsylvania,Middle Atlantic,12972008,"Nescopeck, Pennsylvania",1161152301,GA
Pennsylvania,Middle Atlantic,12972008,"Waterford, Pennsylvania",1178447893,GA
Pennsylvania,Middle Atlantic,12972008,"Shiremanstown, Pennsylvania",1153590620,C
Pennsylvania,Middle Atlantic,12972008,"Roseto, Pennsylvania",1172628097,C
Pennsylvania,Middle Atlantic,12972008,"Newport, Pennsylvania",1167409248,C
Pennsylvania,Middle Atlantic,12972008,"Cussewago Township, Crawford County, Pennsylvania",1172065730,GA
Pennsylvania,Middle Atlantic,12972008,"Freedom, Pennsylvania",1176752927,C
Pennsylvania,Middle Atlantic,12972008,"Mercersburg, Pennsylvania",1173869084,GA
Pennsylvania,Middle Atlantic,12972008,"Ligonier, Pennsylvania",1164885417,GA
Pennsylvania,Middle Atlantic,12972008,"Paxtang, Pennsylvania",1160803298,GA
Pennsylvania,Middle Atlantic,12972008,"Montgomery Township, Indiana County, Pennsylvania",1167346172,C
Pennsylvania,Middle Atlantic,12972008,"Blossburg, Pennsylvania",1159001002,GA
Pennsylvania,Middle Atlantic,12972008,"Chapman Township, Snyder County, Pennsylvania",1166694338,C
Pennsylvania,Middle Atlantic,12972008,"Cross Creek Township, Washington County, Pennsylvania",1152768174,C
